"File","Sheet","Year","Competition","Pos.","Athlete","Round1","X.1","Round2","X.2","Tot.","X10","X9","Sex","Age","Style","Hits","Golds","Round_type"
"1orthern_Ireland_Record_St_2022.xlsx","IQM50+B","2022","Northern_Ireland_Record_Status_WA18","3","GILMORE Peter","199","3","202","3","401","5","0","M","50","B",NA,"5","WA18"
"1orthern_Ireland_Record_St_2022.xlsx","IQW50+B","2022","Northern_Ireland_Record_Status_WA18","1","HEINZE Claudia","179","1","187","1","366","5","7","W","50","B",NA,"12","WA18"
"1orthern_Ireland_Record_St_2022.xlsx","IQML","2022","Northern_Ireland_Record_Status_WA18","1","LATIMER Matt","123","1","136","1","259","1","1","M","","L",NA,"2","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQMJR","2021","ANI_Junior_Indoor_Championships_&amp;_Open","1","CRAIG Aaron","285","1","272","1","557","28","23","M","Junior","R",NA,"51","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQMJR","2021","ANI_Junior_Indoor_Championships_&amp;_Open","2","PAGE Eddie","219","3","231","2","450","9","12","M","Junior","R",NA,"21","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQMJR","2021","ANI_Junior_Indoor_Championships_&amp;_Open","3","WEATHERALD Luke","221","2","206","3","427","5","11","M","Junior","R",NA,"16","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQWJR","2021","ANI_Junior_Indoor_Championships_&amp;_Open","1","FOSTER Sienna","267","1","263","1","530","19","18","W","Junior","R",NA,"37","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQMJR_2","2021","ANI_Junior_Indoor_Championships_&amp;_Open","1","DOHERTY Jack","293","1","287","1","580","41","18","O","Junior","",NA,"59","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQWJR_2","2021","ANI_Junior_Indoor_Championships_&amp;_Open","1","PATTON Ellie","237","1","238","1","475","10","11","O","Junior","",NA,"21","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQWJR_2","2021","ANI_Junior_Indoor_Championships_&amp;_Open","2","SEMPLE Zoë","181","2","194","2","375","3","6","O","Junior","",NA,"9","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQMJR_3","2021","ANI_Junior_Indoor_Championships_&amp;_Open","1","MCKINNEY Ethan","261","1","270","1","531","14","27","O","Junior","",NA,"41","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQWJR_3","2021","ANI_Junior_Indoor_Championships_&amp;_Open","1","BARKER Evie","218","1","217","1","435","1","12","O","Junior","",NA,"13","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQWJR_3","2021","ANI_Junior_Indoor_Championships_&amp;_Open","2","SEMPLE Hannah","204","2","171","2","375","3","9","O","Junior","",NA,"12","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQMJR_4","2021","ANI_Junior_Indoor_Championships_&amp;_Open","1","KELLY Zack","180","1","182","1","362","3","6","O","Junior","",NA,"9","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQMJC","2021","ANI_Junior_Indoor_Championships_&amp;_Open","1","SAUNDERSON Jay","287","1","290","1","577","37","23","M","Junior","C",NA,"60","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQMJC","2021","ANI_Junior_Indoor_Championships_&amp;_Open","2","GARDINER Jake","261","2","268","2","529","6","40","M","Junior","C",NA,"46","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQMJC","2021","ANI_Junior_Indoor_Championships_&amp;_Open","3","DOYLE Noah","254","3","264","3","518","5","38","M","Junior","C",NA,"43","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQWJC","2021","ANI_Junior_Indoor_Championships_&amp;_Open","1","BYRNE Sinead","285","1","285","1","570","30","30","W","Junior","C",NA,"60","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQWJC_2","2021","ANI_Junior_Indoor_Championships_&amp;_Open","1","DEVANEY Jess","269","1","269","1","538","15","36","O","Junior","",NA,"51","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQMJB","2021","ANI_Junior_Indoor_Championships_&amp;_Open","1","MCKNIGHT Sam","168","1","163","1","331","3","5","M","Junior","B",NA,"8","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQMJB_2","2021","ANI_Junior_Indoor_Championships_&amp;_Open","1","HARRON Andrew","203","1","219","1","422","5","8","O","Junior","",NA,"13","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQMJB_3","2021","ANI_Junior_Indoor_Championships_&amp;_Open","1","GRANT Erick","50","1","70","1","120","0","0","O","Junior","",NA,"0","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQWJB","2021","ANI_Junior_Indoor_Championships_&amp;_Open","1","TOPPING Caitlyn","135","1","111","1","246","2","1","W","Junior","B",NA,"3","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQMJB_4","2021","ANI_Junior_Indoor_Championships_&amp;_Open","1","MULLIGAN Charlie","150","1","113","1","263","1","3","O","Junior","",NA,"4","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQWJB_2","2021","ANI_Junior_Indoor_Championships_&amp;_Open","1","WHEELER Amelia","141","1","134","1","275","0","1","O","Junior","",NA,"1","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQMJB_5","2021","ANI_Junior_Indoor_Championships_&amp;_Open","1","DOYLE Elijah","158","1","156","1","314","1","3","O","Junior","",NA,"4","WA18"
"ANI_Junior_Indoor_Champion_2021.xlsx","IQWJL","2021","ANI_Junior_Indoor_Championships_&amp;_Open","1","WALKER Darcey","81","1","71","1","152","1","3","W","Junior","L",NA,"4","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMR","2021","ANI_Senior_Indoor_Championships_&amp;_Open","1","NESBITT Mark","285","1","287","1","572","43","14","M","","R",NA,"57","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMR","2021","ANI_Senior_Indoor_Championships_&amp;_Open","2","DOHERTY Jack","280","2","279","2","559","29","23","M","","R",NA,"52","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMR","2021","ANI_Senior_Indoor_Championships_&amp;_Open","3","MCKINNEY Ethan","256","3","260","4","516","13","22","M","","R",NA,"35","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMR","2021","ANI_Senior_Indoor_Championships_&amp;_Open","4","CRAIG Aaron","239","5","260","3","499","12","26","M","","R",NA,"38","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMR","2021","ANI_Senior_Indoor_Championships_&amp;_Open","5","HAVERON Darren","256","4","242","6","498","9","19","M","","R",NA,"28","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMR","2021","ANI_Senior_Indoor_Championships_&amp;_Open","6","MCDONALD Liam","235","6","245","5","480","12","14","M","","R",NA,"26","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMR","2021","ANI_Senior_Indoor_Championships_&amp;_Open","7","ENGLISH Chris","228","7","238","7","466","7","19","M","","R",NA,"26","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMR","2021","ANI_Senior_Indoor_Championships_&amp;_Open","8","MCDOWELL Brian","208","8","212","8","420","9","13","M","","R",NA,"22","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMR","2021","ANI_Senior_Indoor_Championships_&amp;_Open","9","GINGLES Andrew","185","9","207","9","392","8","3","M","","R",NA,"11","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQWR","2021","ANI_Senior_Indoor_Championships_&amp;_Open","1","MURDOCK Hollie","234","2","238","1","472","10","19","W","","R",NA,"29","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQWR","2021","ANI_Senior_Indoor_Championships_&amp;_Open","2","AGNEW Susan","254","1","211","3","465","13","19","W","","R",NA,"32","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQWR","2021","ANI_Senior_Indoor_Championships_&amp;_Open","3","FOSTER Sienna","216","3","222","2","438","3","19","W","","R",NA,"22","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQWR","2021","ANI_Senior_Indoor_Championships_&amp;_Open","4","JAMISON Emma","162","4","190","4","352","4","10","W","","R",NA,"14","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMR_2","2021","ANI_Senior_Indoor_Championships_&amp;_Open","1","WRIGHT David","260","1","271","1","531","21","21","O","","",NA,"42","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMR_2","2021","ANI_Senior_Indoor_Championships_&amp;_Open","2","PEGRUM Kim","259","2","251","2","510","16","23","O","","",NA,"39","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMR_2","2021","ANI_Senior_Indoor_Championships_&amp;_Open","3","CARMICHAEL Colin","203","3","230","3","433","8","15","O","","",NA,"23","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMC","2021","ANI_Senior_Indoor_Championships_&amp;_Open","1","WALSH Jake","287","2","292","1","579","39","21","M","","C",NA,"60","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMC","2021","ANI_Senior_Indoor_Championships_&amp;_Open","1","WILSON Darrel","291","1","288","2","579","39","21","M","","C",NA,"60","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMC","2021","ANI_Senior_Indoor_Championships_&amp;_Open","3","CONVERY Alan","286","3","287","3","573","34","25","M","","C",NA,"59","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMC","2021","ANI_Senior_Indoor_Championships_&amp;_Open","4","HAMILTON Dean","285","4","286","4","571","32","27","M","","C",NA,"59","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMC","2021","ANI_Senior_Indoor_Championships_&amp;_Open","5","WILSON Stuart","268","5","285","5","553","24","33","M","","C",NA,"57","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMC","2021","ANI_Senior_Indoor_Championships_&amp;_Open","6","DOYLE Noah","221","6","235","6","456","2","23","M","","C",NA,"25","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQWC","2021","ANI_Senior_Indoor_Championships_&amp;_Open","1","BYRNE Sinead","281","1","276","1","557","20","37","W","","C",NA,"57","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMB","2021","ANI_Senior_Indoor_Championships_&amp;_Open","1","MALLON Robert","259","1","265","1","524","17","16","M","","B",NA,"33","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMB","2021","ANI_Senior_Indoor_Championships_&amp;_Open","2","GORDON Neil","259","2","259","2","518","10","26","M","","B",NA,"36","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMB","2021","ANI_Senior_Indoor_Championships_&amp;_Open","3","KERR Stephen","244","3","239","3","483","8","18","M","","B",NA,"26","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMB","2021","ANI_Senior_Indoor_Championships_&amp;_Open","4","ODUIL Declan","205","4","223","4","428","6","9","M","","B",NA,"15","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMB","2021","ANI_Senior_Indoor_Championships_&amp;_Open","5","OTLEY Darren","181","5","164","5","345","3","4","M","","B",NA,"7","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQWB","2021","ANI_Senior_Indoor_Championships_&amp;_Open","1","O’CONNOR Orla","255","1","253","1","508","17","18","W","","B",NA,"35","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQWB","2021","ANI_Senior_Indoor_Championships_&amp;_Open","2","MORTON Kathryn","240","2","244","2","484","8","16","W","","B",NA,"24","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQWB","2021","ANI_Senior_Indoor_Championships_&amp;_Open","3","MEHAFFEY Romaine","222","3","231","3","453","6","13","W","","B",NA,"19","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQWB","2021","ANI_Senior_Indoor_Championships_&amp;_Open","4","SPENCER JoJo","177","4","206","4","383","2","9","W","","B",NA,"11","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMB_2","2021","ANI_Senior_Indoor_Championships_&amp;_Open","1","GILMORE Peter","215","1","216","1","431","3","11","O","","",NA,"14","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMB_2","2021","ANI_Senior_Indoor_Championships_&amp;_Open","2","ANGELL Graham","184","2","205","2","389","3","10","O","","",NA,"13","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMB_2","2021","ANI_Senior_Indoor_Championships_&amp;_Open","3","MOORE Paul","163","3","182","3","345","2","8","O","","",NA,"10","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQMB_2","2021","ANI_Senior_Indoor_Championships_&amp;_Open","4","HEADING Desmond","149","4","171","4","320","2","5","O","","",NA,"7","WA18"
"ANI_Senior_Indoor_Champion_2021.xlsx","IQML","2021","ANI_Senior_Indoor_Championships_&amp;_Open","1","SCOTT Tom","23","1","0",NA,"23","0","0","M","","L",NA,"0","WA18"
"Archery_NI_Early_WA_18m_&a_2019.xlsx","IQWC","2019","Archery_NI_Early_WA_18m_&amp;_Portsmith","1","BELL Jo","268","2","273","1","541","11","38","W","","C",NA,"49","WA18"
"Archery_NI_Early_WA_18m_&a_2019.xlsx","IQWC","2019","Archery_NI_Early_WA_18m_&amp;_Portsmith","2","BELL Jo","270","1","0",NA,"270","5","20","W","","C",NA,"25","WA18"
"Archery_NI_Early_WA_18m_&a_2019.xlsx","IQMJC","2019","Archery_NI_Early_WA_18m_&amp;_Portsmith","1","WALSH Jake","295","1","291","1","586","47","12","M","Junior","C",NA,"59","WA18"
"Archery_NI_Early_WA_18m_&a_2019.xlsx","IQMJC","2019","Archery_NI_Early_WA_18m_&amp;_Portsmith","2","MCCULLAGH Stuart","252","2","272","2","524","6","43","M","Junior","C",NA,"49","WA18"
"Archery_NI_Early_WA_18m_&a_2019.xlsx","IQWJC","2019","Archery_NI_Early_WA_18m_&amp;_Portsmith","1","BYRNE Sinead","272","1","273","1","545","10","46","W","Junior","C",NA,"56","WA18"
"Archery_NI_Early_WA_18m_&a_2019.xlsx","IQWJC","2019","Archery_NI_Early_WA_18m_&amp;_Portsmith","2","BYRNE Sinead","271","2","271","2","542","9","45","W","Junior","C",NA,"54","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQMJR","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","1","MARTIN Sean","278","1","278","1","556","25","27","M","Junior","R",NA,"52","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQWJR","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","1","MCCORMICK Molly","281","1","290","1","571","34","23","W","Junior","R",NA,"57","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQWJR","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","2","MCCORMICK Helen","259","2","244","2","503","11","22","W","Junior","R",NA,"33","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQWJR_2","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","1","MARLEY Orlagh","234","1","182","1","416","2","15","O","Junior","",NA,"17","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQMJR_2","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","1","DOHERTY Jack","275","1","276","2","551","23","27","O","Junior","",NA,"50","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQMJR_2","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","2","LEATHEM Ryan","266","2","277","1","543","24","24","O","Junior","",NA,"48","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQMJR_2","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","3","WHEELER Luke","248","3","238","3","486","4","23","O","Junior","",NA,"27","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQMJC","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","1","MCCULLOUGH Stuart","275","2","284","1","559","24","32","M","Junior","C",NA,"56","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQMJC","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","2","THOMPSON Nahum","276","1","281","2","557","18","41","M","Junior","C",NA,"59","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQMJC_2","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","1","SAUNDERSON Jay","285","1","281","1","566","26","34","O","Junior","",NA,"60","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQWJC","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","1","BYRNE Sinead","280","1","281","1","561","21","39","W","Junior","C",NA,"60","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQMJC_3","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","1","MILLIGAN Theo","241","1","243","1","484","2","24","O","Junior","",NA,"26","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQWJC_2","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","1","SAUNDERSON Lara","272","1","272","1","544","17","32","O","Junior","",NA,"49","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQMJB","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","1","TOLLAND Michael","232","1","231","1","463","7","10","M","Junior","B",NA,"17","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQWJB","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","1","TEGGERT Hollie","213","1","221","1","434","8","5","W","Junior","B",NA,"13","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQMJB_2","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","1","MCCOMB Niall","223","1","200","2","423","7","9","O","Junior","",NA,"16","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQMJB_2","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","2","MCKEVITT James","184","3","216","1","400","3","8","O","Junior","",NA,"11","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQMJB_2","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","3","ASHCROFT Fergus","208","2","189","3","397","2","9","O","Junior","",NA,"11","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQMJB_2","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","4","PHILLIPS Dylan","165","4","167","4","332","0","10","O","Junior","",NA,"10","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQWJB_2","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","1","MORTON Kathryn","247","1","245","1","492","11","21","O","Junior","",NA,"32","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQMJB_3","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","1","HARRON Andrew","180","1","181","1","361","4","2","O","Junior","",NA,"6","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQWJB_3","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","1","FOSTER Sienna","222","1","217","2","439","6","12","O","Junior","",NA,"18","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQWJB_3","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","2","WALSH Eleanor","210","2","222","1","432","5","15","O","Junior","",NA,"20","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQMJB_4","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","1","KELLY Zack","250","1","249","1","499","9","20","O","Junior","",NA,"29","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQWJB_4","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","1","FINGLAND Amy","233","1","222","1","455","9","10","O","Junior","",NA,"19","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQWJB_4","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","2","DODDS Scarlet","166","2","172","2","338","2","4","O","Junior","",NA,"6","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQWJB_5","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","1","HUMPHREYS Tess","212","1","197","1","409","1","7","O","Junior","",NA,"8","WA18"
"Archery_Ni_Junior_Indoor_T_2018.xlsx","IQMJB_5","2018","Archery_Ni_Junior_Indoor_Target_Championships_2018","1","MCKINNEY Ethan","207","1","185","1","392","4","7","O","Junior","",NA,"11","WA18"
"Ashford_Archers_43rd_Indoo_2019.xlsx","IQMR","2019","Ashford_Archers_43rd_Indoor_TournamentWRS_wa18m","1","JUDD Michael","286","3","294","1","580","44","12","M","","R",NA,"56","WA18"
"Ashford_Archers_43rd_Indoo_2019.xlsx","IQMR","2019","Ashford_Archers_43rd_Indoor_TournamentWRS_wa18m","2","HOLDEN Ryan","284","5","291","2","575","39","18","M","","R",NA,"57","WA18"
"Ashford_Archers_43rd_Indoo_2019.xlsx","IQMR","2019","Ashford_Archers_43rd_Indoor_TournamentWRS_wa18m","3","JUDD Michael","288","1","285","4","573","36","21","M","","R",NA,"57","WA18"
"Ashford_Archers_43rd_Indoo_2019.xlsx","IQMR","2019","Ashford_Archers_43rd_Indoor_TournamentWRS_wa18m","4","WOOD Antony","284","6","287","3","571","32","27","M","","R",NA,"59","WA18"
"Ashford_Archers_43rd_Indoo_2019.xlsx","IQMR","2019","Ashford_Archers_43rd_Indoor_TournamentWRS_wa18m","5","HOLDEN Ryan","286","4","283","5","569","32","25","M","","R",NA,"57","WA18"
"Ashford_Archers_43rd_Indoo_2019.xlsx","IQMR","2019","Ashford_Archers_43rd_Indoor_TournamentWRS_wa18m","6","WOOD Antony","288","2","280","6","568","30","28","M","","R",NA,"58","WA18"
"Ashford_Archers_43rd_Indoo_2019.xlsx","IQMR","2019","Ashford_Archers_43rd_Indoor_TournamentWRS_wa18m","7","VOS Jamie","266","10","277","7","543","22","22","M","","R",NA,"44","WA18"
"Ashford_Archers_43rd_Indoo_2019.xlsx","IQMR","2019","Ashford_Archers_43rd_Indoor_TournamentWRS_wa18m","8","BROWN Lewis","272","9","270","8","542","19","27","M","","R",NA,"46","WA18"
"Ashford_Archers_43rd_Indoo_2019.xlsx","IQMR","2019","Ashford_Archers_43rd_Indoor_TournamentWRS_wa18m","9","SHARPE Matthew","273","7","264","10","537","15","29","M","","R",NA,"44","WA18"
